Gene_ID,Normalized_ID,Comparison,Delta_Beta,FDR,Significance_Tier,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Phatr3_EG01261,phatr3eg01261,t1_Mn_deplete_vs_t1_Fe_replete,-2.8235,0.0103115576659304,Tier 2 (Lenient),159749.K0T5J0,2.13e-135,444.0,"COG2801@1|root,KOG0017@2759|Eukaryota",159749.K0T5J0|-,L,"transposition, RNA-mediated",-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01234,phatr3eg01234,t1_Mn_deplete_vs_t1_Fe_replete,-2.779303333333333,0.0119024531374054,Tier 2 (Lenient),2850.Phatr49379,5.05e-19,94.0,"2D2UX@1|root,2SP3U@2759|Eukaryota,2XG67@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG00900,phatr3eg00900,t1_Mn_deplete_vs_t1_Fe_replete,-2.61625,0.0180993349560459,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG00753,phatr3eg00753,t1_Mn_deplete_vs_t1_Fe_replete,-2.54111,0.0243638794539173,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J27821,phatr3j27821,t1_Mn_deplete_vs_t1_Fe_replete,-2.533336666666667,0.0248655473581387,Tier 2 (Lenient),2850.Phatr27821,0.0,1458.0,"COG0513@1|root,KOG0331@2759|Eukaryota,2XB1C@2836|Bacillariophyta",2836|Bacillariophyta,A,helicase superfamily c-terminal domain,-,-,3.6.4.13,ko:K16911,"ko01110,map01110",-,-,-,"ko00000,ko01000,ko03009,ko03036",-,-,-,"DEAD,GUCT,Helicase_C"
Phatr3_J34358,phatr3j34358,t1_Mn_deplete_vs_t1_Fe_replete,-2.4499000000000004,0.0348071803610706,Tier 2 (Lenient),2850.Phatr34358,2.01e-175,489.0,"2CF0J@1|root,2SU1R@2759|Eukaryota,2XH1J@2836|Bacillariophyta",2850.Phatr34358|-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG02242,phatr3eg02242,t1_Mn_deplete_vs_t1_Fe_replete,-2.4417966666666664,0.0355935919798195,Tier 2 (Lenient),35128.Thaps268862,0.0,1265.0,"COG5307@1|root,KOG0929@2759|Eukaryota,2XEDW@2836|Bacillariophyta",2836|Bacillariophyta,U,Sec7 domain,-,-,-,-,-,-,-,-,-,-,-,-,Sec7
Phatr3_J45920,phatr3j45920,t1_Mn_deplete_vs_t1_Fe_replete,-2.37369,0.0427356049698565,Tier 2 (Lenient),2850.Phatr45920,0.0,1013.0,"28Q11@1|root,2SDSA@2759|Eukaryota,2XFZM@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J50344,phatr3j50344,t1_Mn_deplete_vs_t1_Fe_replete,-2.354276666666667,0.0441704503299274,Tier 2 (Lenient),2850.Phatr50344,0.0,1224.0,"29KWX@1|root,2RU66@2759|Eukaryota,2XCA0@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,ko:K11497,-,-,-,-,"ko00000,ko03036",-,-,-,-
Phatr3_EG00762,phatr3eg00762,t1_Mn_deplete_vs_t1_Fe_replete,-2.31896,0.0488738025602758,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J42322,phatr3j42322,t1_Fe_deplete_vs_t1_Fe_replete,-2.0472300000000003,0.0109086291000813,Tier 2 (Lenient),2850.Phatr51110,4.92e-232,646.0,"KOG1164@1|root,KOG1164@2759|Eukaryota,2XBFF@2836|Bacillariophyta",2836|Bacillariophyta,T,Belongs to the protein kinase superfamily,-,-,2.7.11.1,"ko:K02218,ko:K14758","ko03008,ko04011,ko04392,map03008,map04011,map04392",-,-,-,"ko00000,ko00001,ko01000,ko01001,ko03009,ko03016",-,-,-,Pkinase
Phatr3_EG00900,phatr3eg00900,t1_Fe_deplete_vs_t1_Fe_replete,-2.036,0.0117772501987654,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J9011,phatr3j9011,t1_Fe_deplete_vs_t1_Fe_replete,-1.9224566666666667,0.0207551074845486,Tier 2 (Lenient),2850.Phatr9011,4.66e-142,400.0,"COG0652@1|root,KOG0865@2759|Eukaryota,2XG3U@2836|Bacillariophyta",2836|Bacillariophyta,O,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides,-,-,-,-,-,-,-,-,-,-,-,-,Pro_isomerase
Phatr3_J47999,phatr3j47999,t1_Fe_deplete_vs_t1_Fe_replete,-1.8845333333333327,0.025617006492544,Tier 2 (Lenient),2850.Phatr47999,0.0,1894.0,"COG0013@1|root,KOG0188@2759|Eukaryota,2XACW@2836|Bacillariophyta",2836|Bacillariophyta,J,Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged tRNA(Ala) via its editing domain,-,-,6.1.1.7,ko:K01872,"ko00970,map00970","M00359,M00360",R03038,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,"DHHA1,tRNA-synt_2c,tRNA_SAD"
Phatr3_J40611,phatr3j40611,t1_Fe_deplete_vs_t1_Fe_replete,-1.874776666666667,0.0267941140080784,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG01946,phatr3eg01946,t1_Fe_deplete_vs_t1_Fe_replete,-1.8572433333333327,0.0288329478868891,Tier 2 (Lenient),2850.Phatr39528,4.16e-17,80.9,"COG0458@1|root,KOG0370@2759|Eukaryota,2XAKS@2836|Bacillariophyta",2836|Bacillariophyta,EF,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,-,-,-,-,-,-,-,-,-,-,-,-,"CPSase_L_D2,CPSase_L_D3,CPSase_sm_chain,GATase,MGS"
Phatr3_EG00100,phatr3eg00100,t1_Fe_deplete_vs_t1_Fe_replete,-1.8544866666666664,0.028889619705731,Tier 2 (Lenient),2850.Phatrdraft1265,3.44e-22,96.3,"COG2114@1|root,KOG3689@1|root,KOG1023@2759|Eukaryota,KOG3689@2759|Eukaryota,2XAYH@2836|Bacillariophyta",2836|Bacillariophyta,T,"Adenylyl- / guanylyl cyclase, catalytic domain",-,-,-,-,-,-,-,-,-,-,-,-,"Guanylate_cyc,PDEase_I"
Phatr3_EG02163,phatr3eg02163,t1_Fe_deplete_vs_t1_Fe_replete,-1.8352933333333328,0.032349547566584,Tier 2 (Lenient),2850.Phatr48692,2.05e-25,105.0,"2C5ZN@1|root,2SRU4@2759|Eukaryota,2XDWR@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG02242,phatr3eg02242,t1_Fe_deplete_vs_t1_Fe_replete,-1.8066996666666664,0.0366558273191618,Tier 2 (Lenient),35128.Thaps268862,0.0,1265.0,"COG5307@1|root,KOG0929@2759|Eukaryota,2XEDW@2836|Bacillariophyta",2836|Bacillariophyta,U,Sec7 domain,-,-,-,-,-,-,-,-,-,-,-,-,Sec7
Phatr3_J43217,phatr3j43217,t1_Fe_deplete_vs_t1_Fe_replete,-1.8011933333333334,0.0376293931386505,Tier 2 (Lenient),2850.Phatr43217,0.0,979.0,"2ENZU@1|root,2SSAB@2759|Eukaryota,2XCWZ@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J12217,phatr3j12217,t1_Fe_deplete_vs_t1_Fe_replete,-1.79588,0.0386859095712447,Tier 2 (Lenient),2850.Phatr12217,1.34e-110,329.0,"KOG1150@1|root,KOG1150@2759|Eukaryota",2759|Eukaryota,O,homolog subfamily C member,DNAJC8,"GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0030544,GO:0031072,GO:0031974,GO:0031981,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044421,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045171,GO:0045292,GO:0046483,GO:0070013,GO:0071704,GO:0090304,GO:1901360",-,ko:K09528,-,-,-,-,"ko00000,ko03041,ko03110",-,-,-,DnaJ
Phatr3_EG00148,phatr3eg00148,t1_Fe_deplete_vs_t1_Fe_replete,-1.7841133333333332,0.0410443547205732,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J34798,phatr3j34798,t1_Fe_deplete_vs_t1_Fe_replete,-1.7804666666666669,0.041448522062437,Tier 2 (Lenient),2850.Phatr26802,1.31e-81,242.0,"COG5262@1|root,KOG1756@2759|Eukaryota,2XCAY@2836|Bacillariophyta",2836|Bacillariophyta,B,Histone H2A,-,-,-,ko:K11251,"ko04217,ko05034,ko05322,map04217,map05034,map05322",-,-,-,"ko00000,ko00001,ko03036,ko04147",-,-,-,"Histone,Histone_H2A_C"
Phatr3_J48391,phatr3j48391,t1_Fe_deplete_vs_t1_Fe_replete,-1.7763833333333334,0.042125524848923,Tier 2 (Lenient),2850.Phatr48391,0.0,870.0,"COG1226@1|root,KOG2508@2759|Eukaryota,2XD56@2836|Bacillariophyta",2836|Bacillariophyta,I,Cupin-like domain,-,-,-,-,-,-,-,-,-,-,-,-,Cupin_8
Phatr3_EG01518,phatr3eg01518,t1_Fe_deplete_vs_t1_Fe_replete,-1.750919,0.0473737936048607,Tier 2 (Lenient),296587.XP_002504940.1,2.31e-43,164.0,"KOG3959@1|root,KOG3959@2759|Eukaryota,37WJQ@33090|Viridiplantae,34MB5@3041|Chlorophyta",3041|Chlorophyta,S,2OG-Fe(II) oxygenase superfamily,-,-,-,ko:K10766,-,-,-,-,"ko00000,ko01000",-,-,-,2OG-FeII_Oxy_2
Phatr3_J44537,phatr3j44537,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4945233333333334,0.0042365124156514,Tier 2 (Lenient),2850.Phatr44537,1.36e-302,823.0,"KOG3765@1|root,KOG3765@2759|Eukaryota,2XAUZ@2836|Bacillariophyta",2759|Eukaryota,G,Glycosyl-transferase for dystroglycan,-,-,-,ko:K09668,"ko00515,ko01100,map00515,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01003",-,"GT49,GT8",-,Glyco_transf_49
Phatr3_J43008,phatr3j43008,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4918433333333332,0.0043437125685601,Tier 2 (Lenient),2850.Phatr43008,0.0,1075.0,"KOG2069@1|root,KOG2069@2759|Eukaryota,2XBRW@2836|Bacillariophyta",2836|Bacillariophyta,U,Dor1-like family,-,-,-,ko:K20295,-,-,-,-,"ko00000,ko04131",-,-,-,Dor1
Phatr3_J47712,phatr3j47712,t1_Fe_deplete_vs_t1_Mn_deplete,-1.48385,0.0047108734085675,Tier 2 (Lenient),2850.Phatr47712,0.0,1323.0,"KOG2157@1|root,KOG2157@2759|Eukaryota",2759|Eukaryota,S,protein polyglycylation,-,-,-,-,-,-,-,-,-,-,-,-,TTL
Phatr3_EG02663,phatr3eg02663,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4832299999999998,0.0047255113737344,Tier 2 (Lenient),2850.Phatr45889,0.0,5488.0,"28KXD@1|root,2RBNG@2759|Eukaryota,2XBAY@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47941,phatr3j47941,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4820033333333336,0.0047706705674102,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG02163,phatr3eg02163,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4801366666666669,0.0048488591223369,Tier 2 (Lenient),2850.Phatr48692,2.05e-25,105.0,"2C5ZN@1|root,2SRU4@2759|Eukaryota,2XDWR@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01744,phatr3eg01744,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4771233333333331,0.0049880801589519,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG00792,phatr3eg00792,t1_Fe_deplete_vs_t1_Mn_deplete,-1.476031,0.0050285809959716,Tier 2 (Lenient),35128.Thaps268350,4.51e-84,265.0,"COG0566@1|root,2S6AC@2759|Eukaryota,2XFSD@2836|Bacillariophyta",2836|Bacillariophyta,J,SpoU rRNA Methylase family,-,-,-,-,-,-,-,-,-,-,-,-,SpoU_methylase
Phatr3_J48086,phatr3j48086,t1_Fe_deplete_vs_t1_Mn_deplete,-1.474909,0.0050710099390863,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J49400,phatr3j49400,t1_Fe_deplete_vs_t1_Mn_deplete,-1.463643666666667,0.005686310092105,Tier 2 (Lenient),2850.Phatr49400,2.27e-237,653.0,"COG0428@1|root,KOG2474@2759|Eukaryota,2XB08@2836|Bacillariophyta",2836|Bacillariophyta,P,ZIP Zinc transporter,-,-,-,-,-,-,-,-,-,-,-,-,Zip
Phatr3_EG01234,phatr3eg01234,t1_Mn_deplete_vs_t1_Fe_deplete,-1.46291,0.0057107487671018,Tier 2 (Lenient),2850.Phatr49379,5.05e-19,94.0,"2D2UX@1|root,2SP3U@2759|Eukaryota,2XG67@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J43110,phatr3j43110,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4600328666666669,0.0058647911462938,Tier 2 (Lenient),2850.Phatr43110,3.79e-309,840.0,"2D0PB@1|root,2SEW9@2759|Eukaryota,2XCP4@2836|Bacillariophyta",2836|Bacillariophyta,S,Domain of unknown function (DUF2431),-,-,-,-,-,-,-,-,-,-,-,-,DUF2431
Phatr3_J32173,phatr3j32173,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4590260333333334,0.0059067880230489,Tier 2 (Lenient),2850.Phatr32173,2e-309,855.0,"KOG1125@1|root,KOG1125@2759|Eukaryota,2XC9F@2836|Bacillariophyta",2836|Bacillariophyta,S,Tetratricopeptide repeat,-,-,-,ko:K13342,"ko04146,map04146",-,-,-,"ko00000,ko00001,ko04131",3.A.20.1,-,-,"TPR_16,TPR_2"
Phatr3_J48606,phatr3j48606,t1_Fe_deplete_vs_t1_Mn_deplete,-1.456098,0.0060690281521022,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J45548,phatr3j45548,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4555703333333334,0.006082152791178,Tier 2 (Lenient),2850.Phatr45548,0.0,1127.0,"KOG2656@1|root,KOG2656@2759|Eukaryota,2XBX3@2836|Bacillariophyta",2836|Bacillariophyta,BK,SANT/Myb-like domain of DAMP1,-,-,-,ko:K11324,-,-,-,-,"ko00000,ko03036",-,-,-,SANT_DAMP1_like
Phatr3_J7018,phatr3j7018,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4546513333333335,0.006120155832395,Tier 2 (Lenient),2850.Phatr7018,8.06e-115,332.0,"COG5541@1|root,KOG3343@2759|Eukaryota,2XFZJ@2836|Bacillariophyta",2836|Bacillariophyta,U,Clathrin adaptor complex small chain,-,-,-,ko:K20472,-,-,-,-,"ko00000,ko04131",-,-,-,Clat_adaptor_s
Phatr3_J43439,phatr3j43439,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4537103333333334,0.006159834922984,Tier 2 (Lenient),2850.Phatr43439,1.46e-295,805.0,"COG5190@1|root,KOG1605@2759|Eukaryota,2XG5D@2836|Bacillariophyta",2836|Bacillariophyta,K,NLI interacting factor-like phosphatase,-,-,3.1.3.16,ko:K17618,-,-,-,-,"ko00000,ko01000,ko01009",-,-,-,NIF
Phatr3_J47155,phatr3j47155,t1_Fe_deplete_vs_t1_Mn_deplete,-1.45335,0.0061626121683002,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J49469,phatr3j49469,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4528166666666669,0.0061765129976187,Tier 2 (Lenient),2850.Phatr49469,0.0,896.0,"COG5182@1|root,KOG2330@2759|Eukaryota,2XB4Y@2836|Bacillariophyta",2836|Bacillariophyta,A,proline-rich domain in spliceosome associated proteins,-,-,-,ko:K12829,"ko03040,map03040",M00352,-,-,"ko00000,ko00001,ko00002,ko03041",-,-,-,"DUF382,PSP"
Phatr3_J42907,phatr3j42907,t1_Fe_deplete_vs_t1_Mn_deplete,-1.451373,0.0062491257329467,Tier 2 (Lenient),2850.Phatr42907,0.0,886.0,"COG3173@1|root,KOG1469@2759|Eukaryota,2XBNE@2836|Bacillariophyta",2836|Bacillariophyta,E,"Acyl-CoA dehydrogenase, C-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
Phatr3_J44344,phatr3j44344,t1_Fe_deplete_vs_t1_Mn_deplete,-1.451026,0.0062512473897513,Tier 2 (Lenient),2850.Phatr44344,0.0,1719.0,"COG5411@1|root,KOG0565@2759|Eukaryota",2759|Eukaryota,T,phosphatidylinositol dephosphorylation,INPP5E,-,"2.4.99.18,3.1.3.36","ko:K07151,ko:K20278","ko00510,ko00513,ko00562,ko01100,ko04070,ko04141,map00510,map00513,map00562,map01100,map04070,map04141",M00072,"R04216,R04404,R05976,R09827","RC00005,RC00078,RC00482","ko00000,ko00001,ko00002,ko01000,ko01003",-,GT66,-,"Aminotran_3,C2,Exo_endo_phos,Kinesin"
Phatr3_J43047,phatr3j43047,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4500663333333332,0.0062931906745652,Tier 2 (Lenient),2850.Phatr43047,0.0,1243.0,"2E9RS@1|root,2SG2K@2759|Eukaryota,2XDMG@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,muHD
Phatr3_J50052,phatr3j50052,t1_Fe_deplete_vs_t1_Mn_deplete,-1.44944,0.0063136505326351,Tier 2 (Lenient),2850.Phatr50052,0.0,1715.0,"COG0661@1|root,KOG1235@2759|Eukaryota,2XBAV@2836|Bacillariophyta",2836|Bacillariophyta,S,Phosphotransferase enzyme family,-,-,-,-,-,-,-,-,-,-,-,-,"ABC1,APH"
Phatr3_J44273,phatr3j44273,t1_Fe_deplete_vs_t1_Mn_deplete,-1.447111,0.0064382170192398,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J11703,phatr3j11703,t1_Fe_deplete_vs_t1_Mn_deplete,-1.446926333333333,0.0064382170192398,Tier 2 (Lenient),2850.Phatr11703,0.0,1338.0,"KOG0319@1|root,KOG0319@2759|Eukaryota,2XA90@2836|Bacillariophyta",2836|Bacillariophyta,A,Utp13 specific WD40 associated domain,-,-,-,ko:K14555,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko03009",-,-,-,"Utp13,WD40"
Phatr3_EG00148,phatr3eg00148,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4458166666666663,0.0064915590489166,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J50135,phatr3j50135,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4443523333333332,0.0065693307989171,Tier 2 (Lenient),2850.Phatr50135,0.0,1140.0,"COG1718@1|root,KOG2270@2759|Eukaryota,2XAG2@2836|Bacillariophyta",2836|Bacillariophyta,DT,RIO-like kinase,-,-,2.7.11.1,ko:K07178,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko01000,ko01001,ko03009",-,-,-,RIO1
Phatr3_J36906,phatr3j36906,t1_Fe_deplete_vs_t1_Mn_deplete,-1.44243,0.0066794335121578,Tier 2 (Lenient),2850.Phatr36906,6.22e-205,568.0,"COG0663@1|root,2S25M@2759|Eukaryota,2XD4Z@2836|Bacillariophyta",2836|Bacillariophyta,S,carnitine dehydratase activity,-,-,-,-,-,-,-,-,-,-,-,-,Hexapep
Phatr3_J48680,phatr3j48680,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4390426666666665,0.006894316639061,Tier 2 (Lenient),2850.Phatr48680,0.0,1169.0,"28TDQ@1|root,2R044@2759|Eukaryota,2XARD@2836|Bacillariophyta",2836|Bacillariophyta,S,Calcineurin-like phosphoesterase,-,-,-,-,-,-,-,-,-,-,-,-,Metallophos
Phatr3_EG02130,phatr3eg02130,t1_Fe_deplete_vs_t1_Mn_deplete,-1.43486,0.0071739024784411,Tier 2 (Lenient),2850.Phatr44253,6.42e-89,270.0,"2DAAM@1|root,2S5FC@2759|Eukaryota,2XH61@2836|Bacillariophyta",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GGACT
Phatr3_J43709,phatr3j43709,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4337300000000002,0.0072345943561542,Tier 2 (Lenient),2850.Phatr43709,0.0,1454.0,"29NFJ@1|root,2SJ9N@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01387,phatr3eg01387,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4331333333333334,0.0072561015088925,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J47738,phatr3j47738,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4311833333333333,0.0073791565957734,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J46236,phatr3j46236,t1_Fe_deplete_vs_t1_Mn_deplete,-1.428586666666667,0.0075538924437094,Tier 2 (Lenient),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J45391,phatr3j45391,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4275600000000002,0.0076097298463899,Tier 2 (Lenient),2850.Phatr45391,1.53e-238,658.0,"COG5169@1|root,KOG0627@2759|Eukaryota",2759|Eukaryota,K,sequence-specific DNA binding,-,-,-,ko:K09419,-,-,-,-,"ko00000,ko03000",-,-,-,HSF_DNA-bind
Phatr3_J46300,phatr3j46300,t1_Fe_deplete_vs_t1_Mn_deplete,-1.42042,0.0081579362236542,Tier 2 (Lenient),2850.Phatr46300,2.36e-303,825.0,"2EQM8@1|root,2STKM@2759|Eukaryota,2XFXZ@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J51120,phatr3j51120,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4112833333333332,0.0088860523320829,Tier 2 (Lenient),2850.Phatr51120,0.0,1587.0,"COG0495@1|root,KOG0435@2759|Eukaryota,2XBAF@2836|Bacillariophyta",2836|Bacillariophyta,J,Belongs to the class-I aminoacyl-tRNA synthetase family,-,-,-,-,-,-,-,-,-,-,-,-,"Anticodon_1,tRNA-synt_1,tRNA-synt_1_2"
Phatr3_J55141,phatr3j55141,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4108333333333334,0.0088860523320829,Tier 2 (Lenient),2850.Phatr55141,1.19e-249,686.0,"COG2123@1|root,KOG1612@2759|Eukaryota,2XDFE@2836|Bacillariophyta",2836|Bacillariophyta,J,"3' exoribonuclease family, domain 1",-,-,-,ko:K12589,"ko03018,map03018","M00390,M00391",-,-,"ko00000,ko00001,ko00002,ko03019",-,-,-,RNase_PH
Phatr3_J22868,phatr3j22868,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4105833333333333,0.0088860523320829,Tier 2 (Lenient),2850.Phatr22868,0.0,890.0,"KOG0271@1|root,KOG0271@2759|Eukaryota,2XAZN@2836|Bacillariophyta",2836|Bacillariophyta,S,NLE (NUC135) domain,-,-,-,ko:K14855,-,-,-,-,"ko00000,ko03009",-,-,-,"NLE,WD40"
Phatr3_J7646,phatr3j7646,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4105766666666666,0.0088860523320829,Tier 2 (Lenient),2850.Phatr7646,4.25e-90,264.0,"COG0756@1|root,KOG3370@2759|Eukaryota,2XCMM@2836|Bacillariophyta",2836|Bacillariophyta,F,dUTPase,-,-,3.6.1.23,ko:K01520,"ko00240,ko00983,ko01100,map00240,map00983,map01100",M00053,"R02100,R11896",RC00002,"ko00000,ko00001,ko00002,ko01000,ko03400",-,-,-,dUTPase
Phatr3_EG01343,phatr3eg01343,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4104570000000003,0.0088860523320829,Tier 2 (Lenient),35128.Thaps24357,9.39e-38,162.0,"KOG1267@1|root,KOG1267@2759|Eukaryota,2XF0Z@2836|Bacillariophyta",2836|Bacillariophyta,S,mTERF,-,-,-,-,-,-,-,-,-,-,-,-,mTERF
Phatr3_J46779,phatr3j46779,t1_Fe_deplete_vs_t1_Mn_deplete,-1.4071733333333336,0.0091571992495743,Tier 2 (Lenient),2850.Phatr46779,0.0,3501.0,"2C7JV@1|root,2SM95@2759|Eukaryota,2XAXR@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
